dates,nzd0362-0000,nzd0362-0001,nzd0362-0003,nzd0362-0004,nzd0362-0005,nzd0362-0006,nzd0362-0007,nzd0362-0055,nzd0362-0056,nzd0362-0057,nzd0362-0058,nzd0362-0059,nzd0362-0060,nzd0362-0061,nzd0362-0062,nzd0362-0063,nzd0362-0064,nzd0362-0065,nzd0362-0066,nzd0362-0067,nzd0362-0068,nzd0362-0069,nzd0362-0070,nzd0362-0071,nzd0362-0072,nzd0362-0073,nzd0362-0074,nzd0362-0075,nzd0362-0076,nzd0362-0077,nzd0362-0078,nzd0362-0079,nzd0362-0080,nzd0362-0081,nzd0362-0082,nzd0362-0083,nzd0362-0084,nzd0362-0085,nzd0362-0086,nzd0362-0087,nzd0362-0088,nzd0362-0089,nzd0362-0090,nzd0362-0091,nzd0362-0092,nzd0362-0093,nzd0362-0094,nzd0362-0095,nzd0362-0096,nzd0362-0097,nzd0362-0098,nzd0362-0099,nzd0362-0100,nzd0362-0101,nzd0362-0102,nzd0362-0103,nzd0362-0104,nzd0362-0105,nzd0362-0106,nzd0362-0107,nzd0362-0108,nzd0362-0109,nzd0362-0110,nzd0362-0111,nzd0362-0112,nzd0362-0113,nzd0362-0114,nzd0362-0115,nzd0362-0116,nzd0362-0117,nzd0362-0118,nzd0362-0119,nzd0362-0120,nzd0362-0121,nzd0362-0122,nzd0362-0123,nzd0362-0124,nzd0362-0125,nzd0362-0126,nzd0362-0127,nzd0362-0128,nzd0362-0002,nzd0362-0035,nzd0362-0011,nzd0362-0012,nzd0362-0013,nzd0362-0014,nzd0362-0015,nzd0362-0016,nzd0362-0017,nzd0362-0018,nzd0362-0019,nzd0362-0020,nzd0362-0021,nzd0362-0022,nzd0362-0030,nzd0362-0031,nzd0362-0032,nzd0362-0033,nzd0362-0054,nzd0362-0008,nzd0362-0009,nzd0362-0010,nzd0362-0023,nzd0362-0024,nzd0362-0029,nzd0362-0034,nzd0362-0036,nzd0362-0037,nzd0362-0038,nzd0362-0039,nzd0362-0040,nzd0362-0041,nzd0362-0042,nzd0362-0043,nzd0362-0044,nzd0362-0050,nzd0362-0051,nzd0362-0052,nzd0362-0053,nzd0362-0129,nzd0362-0130,nzd0362-0131,nzd0362-0132,nzd0362-0133,nzd0362-0134,nzd0362-0025,nzd0362-0026,nzd0362-0027,nzd0362-0028,nzd0362-0045,nzd0362-0046,nzd0362-0047,nzd0362-0048,nzd0362-0049,nzd0362-0135,nzd0362-0136,nzd0362-0172,nzd0362-0173,nzd0362-0174,nzd0362-0177,nzd0362-0178,nzd0362-0179,nzd0362-0180,nzd0362-0185,nzd0362-0186,nzd0362-0144,nzd0362-0147,nzd0362-0148,nzd0362-0149,nzd0362-0150,nzd0362-0164,nzd0362-0183,nzd0362-0184,nzd0362-0138,nzd0362-0139,nzd0362-0175,nzd0362-0151,nzd0362-0152,nzd0362-0153,nzd0362-0154,nzd0362-0155,nzd0362-0156,nzd0362-0157,nzd0362-0158,nzd0362-0159,nzd0362-0160,nzd0362-0161,nzd0362-0162,nzd0362-0181,nzd0362-0182,nzd0362-0137,nzd0362-0140,nzd0362-0141,nzd0362-0142,nzd0362-0143,nzd0362-0145,nzd0362-0146,nzd0362-0176,nzd0362-0169,nzd0362-0170,nzd0362-0171,nzd0362-0163,nzd0362-0165,nzd0362-0166,nzd0362-0167,nzd0362-0168
2006-06-27 22:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.31,335.12,318.43,315.32,315.68,314.99,307.1,300.24,288.27,293.0,286.58,277.44,290.885,251.19,232.31,239.33,290.5,242.91,244.89,244.92,273.48999999999995,230.49,255.845,253.63,244.60999999999996,281.18,263.7,259.19,261.31,251.42,245.89,,233.37,227.95,217.29,214.89,211.51,207.18,209.52,215.86,203.31,194.41,,,,,,,,321.66,229.93,,,,,,,,,,308.35,,,,,,,,,,,,,,,,,250.73,318.76,,324.04,180.07,180.26,181.4,179.45,166.75,160.37,,,,,,,,,198.97,158.37,158.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-02 22:01:32+00:00,157.6,278.22,,302.87,214.22,182.29,253.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.36,325.9,332.095,319.85,318.43,305.08,307.70000000000005,312.61,307.395,296.43,285.845,289.4,284.625,273.78,251.31,239.53,215.055,225.935,241.71499999999997,236.88,236.01,242.285,228.24999999999997,230.49,222.88,221.2,212.78,,,,,,,,,,,,,,,,,,,,,252.43,,,,321.66,229.93,,,,325.49,,,,,,308.35,276.79,,,,,300.87,,,,,,,,,,,250.73,318.76,,324.04,,,,,,,,,,,,,,,198.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-01-05 22:02:04+00:00,157.6,278.22,,302.87,214.22,182.29,253.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.36,333.67999999999995,330.3,318.31,329.39,310.73,310.855,308.55,302.695,294.355,280.94500000000005,280.70000000000005,276.24,266.96000000000004,250.62,242.51500000000001,205.935,232.0,241.67499999999995,239.425,232.415,234.425,215.77499999999998,,,,,,,,,,,,,,,,,,,,,,,,,252.43,244.75,171.93,,,,,,322.91,325.49,,,,,,,276.79,,,,,300.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-01-21 22:02:09+00:00,157.6,278.22,,302.87,214.22,182.29,253.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.115,336.19666666666666,333.58666666666664,322.75666666666666,328.53999999999996,314.04,315.84666666666664,306.86333333333334,298.48,292.33,276.62000000000006,275.56666666666666,271.25,261.96666666666664,249.9766666666667,246.53333333333333,206.33666666666667,236.07000000000002,245.26666666666665,240.33333333333334,232.25333333333333,234.425,215.77499999999998,,,,,,,,,,,,,,,,,,,,,,,,,252.43,244.75,171.93,,,,,,322.91,325.49,,,,,,,276.79,,,,,300.87,,,,,,,,,,,264.9,301.99,,,,,,,,,,,,,,,,,217.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-01-30 21:56:00+00:00,157.6,278.22,,302.87,214.22,182.29,253.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.115,336.19666666666666,333.58666666666664,322.75666666666666,328.53999999999996,314.04,315.84666666666664,306.86333333333334,298.48,292.33,276.62000000000006,267.315,260.7175,253.405,249.9766666666667,246.53333333333333,206.33666666666667,236.07000000000002,245.26666666666665,240.33333333333334,232.25333333333333,234.425,215.77499999999998,,,,,,,,,,,,,,,,171.52,187.33,197.59,234.93,,,,,,252.43,244.75,171.93,,,,,,322.91,325.49,,,,,,,276.79,,,,,300.87,,,,,,,,,,,264.9,301.99,,,,,,175.26,,,,,,,,,,,217.69,,,,,,,,,,,,219.97,237.86,251.17,250.52,248.32,234.82,,,,,,237.97,250.57,252.3,247.93,241.11,255.3,249.79,252.07,,244.56,231.51,249.14,,,,,,161.95,,216.66,255.22,,,,,233.96,221.23,205.08,206.3,198.5
2007-02-06 22:02:11+00:00,157.6,278.22,,302.87,214.22,182.29,253.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.23,338.5925,335.1275,323.615,326.6766666666667,316.425,314.4925,306.3,296.96500000000003,291.72249999999997,275.51250000000005,267.21999999999997,260.69,252.42600000000002,250.275,245.04000000000002,204.82999999999998,238.2275,245.26666666666665,240.225,229.53,234.425,215.77499999999998,,,,,,,,,,,,,,,,171.52,187.33,197.59,234.93,,,,,,252.43,244.75,171.93,,,,,,322.91,325.49,,,,,,,276.79,,,,,300.87,,,,,,,,199.25,312.09,,260.18,301.99,,,,,,175.26,,,,,,,211.45,,,170.37,221.64499999999998,,,,,,,,,,,,219.97,237.86,251.17,250.52,248.32,234.82,,,,,,237.97,250.57,252.3,247.93,241.11,255.3,249.79,252.07,,244.56,231.51,249.14,,,,,,161.95,,216.66,255.22,,,,,233.96,221.23,205.08,206.3,198.5
2008-02-25 21:57:37+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.39,340.89,334.43,331.56,323.14,288.78,310.97,314.37,309.16,296.84,293.08,265.61,270.08,263.19,249.31,245.63,232.41,208.22,226.95,240.84,233.84,,,,,,,,,,,,,,,,,,,,,,,,,,,296.23,229.26,,,,,,,,,,,,,,,,248.86,308.92,286.89,,,,,,,,,,,,,328.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-25 21:51:46+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.49,344.76,338.78,330.99,321.7,316.45,323.69,314.92,292.45,287.88,270.19,277.1,271.93,255.86,246.44,246.5,219.49,235.46,245.8,246.19,239.72,245.27,185.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.67,263.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-29 21:58:05+00:00,167.0,,,294.58,219.06,147.97,239.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.78,342.93,338.49,333.53,324.33,323.48,321.54,316.48,297.3,293.24,280.13,275.95,270.47,260.26,249.31,243.63,216.2,242.28,253.97,249.01,232.88,240.42,221.2,,,,,,,,,,,,,,,,,,,,,,,,,,254.01,154.36,,,,,,,,,,,,,,282.68,329.01,,,,,,,,,283.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-12 21:57:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.71,,,,324.95,318.57,305.58,302.28,290.71,285.73,292.71,291.15,286.02,284.8,280.15,272.32,270.19,251.88,251.23,241.98,243.62,233.33,230.7,223.64,208.5,208.3,196.56,197.69,193.84,185.39,184.77,177.25,177.77,178.8,181.48,180.08,167.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-16 21:57:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.31,340.66,351.77,352.45,,,,321.28999999999996,315.74,298.23,302.28,290.71,285.73,292.71,291.15,286.02,284.8,280.15,272.32,270.19,251.88,251.23,241.98,243.62,233.33,230.7,223.64,208.5,208.3,196.56,197.69,193.84,185.39,184.77,177.25,177.77,178.8,181.48,180.08,167.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-13 21:55:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.95,,318.94,323.24,318.33,316.29,313.22,300.08,295.82,292.71,279.52,277.7,268.12,260.83,258.73,262.89,250.29,238.02,237.43,232.28,224.56,222.26,216.93,207.68,201.34,203.44,190.19,185.69,188.63,199.04,209.01,191.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.72,168.12,168.64,167.5,155.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-11 22:09:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.6,,326.51,326.17,320.0,313.87,316.27,302.1,306.22,304.12,298.82,297.27,298.32,291.47,279.89,281.11,276.54,257.24,249.55,248.78,242.87,232.52,224.08,221.54,225.3,213.52,210.14,206.28,214.19,217.92,210.85,195.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.07,175.99,,,,156.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-13 22:09:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.6,,326.51,330.555,326.94,316.595,319.98,312.885,310.47,311.655,302.04999999999995,296.96500000000003,298.42499999999995,287.33000000000004,280.635,281.51,277.44500000000005,258.675,252.62,251.325,246.485,234.38,226.945,224.175,225.97500000000002,216.20499999999998,210.11,209.14,213.675,216.385,213.035,194.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.53,179.47500000000002,170.76,170.99,162.44,157.35500000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-29 22:09:17+00:00,,,,,,,233.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.77,340.62,334.36,333.13,318.16,319.19,307.85,303.12,307.62,288.05,283.45,277.46,292.77,314.46500000000003,276.29,326.51,306.4666666666667,326.94,293.1566666666667,319.98,290.7166666666667,287.2166666666667,289.96666666666664,272.1666666666667,276.91333333333336,268.43,267.29333333333335,280.635,281.51,255.04333333333338,232.62333333333333,228.26999999999998,251.325,246.485,234.38,226.945,224.175,225.97500000000002,216.20499999999998,210.11,209.14,213.675,216.385,213.035,194.215,,,309.08,233.28,,,,,,,,342.92,,181.4,,,,,,,,,,,,,,,,,,,,,,,,,,187.53,179.47500000000002,170.76,170.99,162.44,157.35500000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30 22:09:11+00:00,,,,300.04,235.98,166.03,233.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.77,340.62,334.36,336.485,331.015,318.065,320.87,310.95,313.525,297.42,288.255,283.065,293.755,304.91333333333336,276.69,326.51,294.89750000000004,326.94,285.4525,319.98,280.3925,276.4825,278.9775,262.5,265.105,258.33,256.39750000000004,280.635,281.51,243.54000000000002,221.8775,216.2,251.325,246.485,212.87666666666667,226.945,224.175,225.97500000000002,216.20499999999998,210.11,209.14,213.675,216.385,213.035,194.215,,,309.08,233.28,,,,218.47,,,,339.685,,181.195,,,,,,,,,,,,,,,,,,,,,,,,,,187.53,179.47500000000002,170.76,170.99,162.44,157.35500000000002,,,219.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-02 22:09:16+00:00,,,,291.615,235.98,166.03,233.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.475,333.33500000000004,328.425,332.03999999999996,324.59666666666664,312.18333333333334,313.8333333333333,306.77666666666664,309.84,294.3933333333334,286.93333333333334,281.9533333333333,293.91333333333336,299.595,275.9766666666667,326.51,287.358,326.94,280.306,319.98,273.44,269.278,271.43600000000004,254.75799999999998,256.654,250.42799999999997,248.704,280.635,281.51,243.54000000000002,221.8775,216.2,251.325,246.485,212.87666666666667,226.945,224.175,225.97500000000002,216.20499999999998,210.11,209.14,213.675,216.385,213.035,194.215,,,309.08,233.28,,,,235.74,,,326.47,339.685,,208.05666666666664,321.42,196.06,,325.6,,313.55,,,,,,,,,,,,,,,,,,,,187.53,179.47500000000002,170.76,170.99,162.44,157.35500000000002,,,219.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-24 22:08:21+00:00,,,,283.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.18,326.05,322.49,323.15,311.76,300.42,299.76,298.43,321.935,311.28,310.885,279.73,294.23,283.64,286.025,316.83,268.73,,259.72,314.47,245.63,249.89499999999998,249.505,239.95,237.26999999999998,229.98,228.445,270.74,274.31,237.67,220.88,200.64,230.41,,195.08,215.03,216.72,,,169.35,,,,184.04,,,,,,,,,253.01,,,326.47,,,261.78,321.42,196.06,,325.6,,313.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-13 22:07:45+00:00,282.47,,,,,203.7,262.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.11,338.09,338.46,337.53,328.45,321.89,328.6,332.66999999999996,320.625,318.685,284.66,291.21,281.76,286.495,287.28999999999996,267.975,,261.87,314.47,249.41,250.40999999999997,250.53000000000003,242.075,239.45499999999998,234.415,228.5,270.74,274.31,218.305,204.2,200.64,230.41,,195.08,215.03,216.72,,,169.35,,,,184.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-30 22:06:58+00:00,282.47,,,,,203.7,262.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.11,338.09,338.46,337.53,328.45,321.89,328.6,332.66999999999996,320.625,318.685,284.66,291.21,281.76,286.495,287.28999999999996,267.975,330.97,261.87,319.725,249.41,250.40999999999997,250.53000000000003,242.075,239.45499999999998,234.415,228.5,275.275,276.32,218.305,204.2,200.64,241.155,239.19,208.745,218.985,221.33499999999998,227.38,221.49,188.32999999999998,213.22,215.79,213.43,197.54,197.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.02,189.32,187.25,173.86,171.67,161.56,,168.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-16 22:06:45+00:00,282.47,,,,,203.7,262.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.12,336.53499999999997,338.87,335.46,324.53999999999996,320.745,321.46500000000003,326.50333333333333,312.51,309.57666666666665,283.725,292.51,283.47,282.94666666666666,275.4266666666667,264.8233333333333,330.97,255.31,319.725,246.70499999999998,248.51,248.62000000000003,232.67999999999998,238.93666666666664,232.21333333333334,225.56333333333336,275.275,276.32,215.13,197.71666666666667,182.375,241.155,239.19,208.745,218.985,221.33499999999998,227.38,221.49,188.32999999999998,213.22,215.79,213.43,197.54,197.05,,,306.04,228.01,,,,275.91,,,319.25,309.8,,,,,,,,,,,,,294.16,,,,,,,,,,,,,,,184.02,189.32,187.25,173.86,171.67,161.56,,168.52,,224.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-03 22:07:01+00:00,282.47,,,,,175.81,262.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.76,343.82,339.9433333333333,338.59,339.34666666666664,334.85999999999996,321.66333333333336,319.77,318.5466666666667,323.015,308.445,305.19,284.6266666666667,293.40333333333336,286.48,281.475,271.71,263.2825,330.97,257.32,319.725,246.40666666666667,247.20999999999998,248.21250000000003,232.6475,236.505,231.53,224.31,275.275,276.32,213.7575,196.51749999999998,181.27666666666667,241.155,239.19,208.745,218.985,221.33499999999998,227.38,221.49,188.32999999999998,213.22,215.79,213.43,197.54,197.05,,,308.655,234.345,,,,275.91,,,337.26,309.8,,332.09,,,,,,,,,228.77,165.89,297.485,,,,,,,,,,,,,,,184.02,189.32,187.25,173.86,171.67,161.56,,168.52,,224.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-04 22:07:14+00:00,282.47,,,,,175.81,262.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.76,343.82,339.9433333333333,338.59,339.34666666666664,334.85999999999996,321.66333333333336,319.77,318.5466666666667,316.88666666666666,299.8533333333333,294.4266666666667,284.6266666666667,293.40333333333336,286.48,276.1333333333334,256.67,274.1875,321.20500000000004,272.65999999999997,321.74,259.525,257.84749999999997,260.1975,240.73,244.9825,243.3625,234.6025,274.69,275.29999999999995,221.8225,203.89,196.59,244.48000000000002,229.43,218.845,218.6,217.615,216.865,209.62,199.695,205.125,209.6,206.785,209.685,185.945,,,308.655,234.345,,,,275.91,,,337.26,309.8,,332.09,,,,,,,,,228.77,165.89,297.485,,,,,,,,,,,,,,,173.9,175.975,172.245,173.86,171.67,161.56,,168.52,,224.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-05 22:07:21+00:00,282.47,,,,,175.81,262.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.76,343.82,339.9433333333333,338.59,339.34666666666664,334.85999999999996,321.66333333333336,319.77,318.5466666666667,316.88666666666666,299.8533333333333,294.4266666666667,284.6266666666667,293.40333333333336,286.48,276.1333333333334,256.67,285.642,321.20500000000004,272.65999999999997,321.74,259.525,268.988,271.60200000000003,258.224,244.9825,243.3625,234.6025,274.69,275.29999999999995,221.8225,220.248,196.59,244.48000000000002,239.66333333333333,230.4433333333333,222.9333333333333,220.09666666666666,216.865,219.20333333333335,215.53333333333333,200.81000000000003,203.01666666666665,204.15,201.5233333333333,179.9766666666667,,,308.655,234.345,,,,275.91,,,337.26,309.8,,332.09,,,,,,,,,228.77,165.89,297.485,,,,,,,,,,,,,,,171.70666666666668,175.0,174.50333333333333,172.585,170.31,160.07999999999998,,168.52,,224.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-07 22:07:25+00:00,,,,,,147.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.76,343.82,339.85999999999996,338.84000000000003,339.78999999999996,333.525,318.27,318.71,313.52,313.36,296.265,291.695,284.61,294.5,288.84000000000003,276.45500000000004,256.13,293.13,326.23333333333335,291.515,324.28000000000003,279.55,285.57399999999996,286.39400000000006,276.344,264.95500000000004,261.9625,255.185,277.1466666666667,277.99333333333334,242.3225,236.21599999999998,212.12,247.1833333333333,243.3625,236.905,224.52249999999998,223.45499999999998,220.72666666666666,222.3725,217.7075,208.875,203.01666666666665,213.945,211.285,186.1925,,,308.655,234.345,,,,275.91,,,337.26,309.8,,332.09,,,,,,,,,228.77,165.89,297.485,,,,,,,,,,,,,,,178.3725,178.6975,179.465,180.40666666666667,174.01,164.68666666666667,,,,224.83,,,,,,156.14,166.11,,,,,,,,,,,,,,,,,,157.79,,,,,,,,,,,,,,,,,174.44,,,,,,,,,,,,,,,
2014-11-08 22:07:28+00:00,,,,,,147.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.76,343.82,339.85999999999996,338.84000000000003,339.78999999999996,333.525,318.27,318.71,313.52,313.36,296.265,291.695,284.61,294.5,288.84000000000003,276.45500000000004,256.13,293.13,326.2266666666667,297.21,323.9533333333333,290.248,294.02833333333336,292.065,282.74,273.86800000000005,270.544,264.22200000000004,278.4566666666667,279.5933333333333,249.454,242.6833333333333,222.914,247.6966666666667,245.56,241.91500000000002,226.64249999999998,223.935,219.41666666666666,218.8775,220.9725,209.20749999999998,195.33333333333334,216.53249999999997,212.10000000000002,186.5825,,,308.655,234.345,,,,275.91,,,337.26,309.8,,332.09,,,,,,,,,228.77,165.89,297.485,,,,,,,,,,,,,,,176.82750000000001,174.81,174.955,185.38666666666668,179.41,169.14666666666668,,,,224.83,,,,,,161.055,161.03,,,,,,,,,,,,,,,,,,157.79,,,,,,,,,,,,,,,,,174.44,,,,,,,,,,,,,,,
2014-12-26 22:07:18+00:00,,,,,,147.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.76,343.82,339.59,342.7,340.3,333.66,315.91,317.82,312.71,312.55,296.25,292.03,286.43,295.19,292.5,277.06,260.56,308.03,322.8175,310.36,321.8275,301.4,303.835,302.2683333333334,295.62166666666667,282.46,278.286,274.28999999999996,278.045,277.0025,258.854,253.72333333333336,239.224,244.66750000000002,242.006,237.81599999999997,223.99199999999996,222.426,215.92249999999999,214.39600000000002,214.21999999999997,206.792,194.0625,213.8,208.47400000000002,183.60600000000002,,,311.27,240.68,,,,,,,355.27,,,332.09,,,,,,,,,228.77,165.89,300.81,,,,,,,,,,,,,,,173.48200000000003,174.81,174.955,185.38666666666668,179.41,169.14666666666668,,,,,,,,,,161.055,161.03,,,,,,,,,,,,,,,,,,157.79,,,,,,,,,,,,,,,,,174.44,,,,,,,,,,,,,,,
2015-01-11 22:07:16+00:00,301.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.87,349.06,340.29,335.83,331.9,327.48,321.1,316.5,302.77,297.09,288.62,278.86,267.08,324.4866666666666,322.8175,322.615,321.8275,315.2975,315.94,313.32399999999996,308.236,295.7725,278.986,287.72499999999997,278.045,277.0025,271.1575,256.8633333333333,254.25999999999996,244.66750000000002,242.006,237.81599999999997,223.99199999999996,222.426,215.92249999999999,205.74666666666667,204.93499999999997,199.09166666666667,188.41400000000002,205.76,201.4333333333333,183.60600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.48200000000003,174.81,174.955,185.38666666666668,179.41,169.14666666666668,,,,,,,,,,161.055,161.03,,,,,,,,,,,,,,,,,,157.79,,,,,,,,,,,,,,,,,174.44,,,,,,,,,,,,,,,
2015-02-12 22:07:03+00:00,301.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.87,349.06,340.29,335.83,331.9,327.48,321.1,316.5,302.77,297.09,288.62,278.86,267.08,326.3566666666666,326.59749999999997,320.58500000000004,321.935,317.9,318.192,314.25200000000007,313.492,299.21500000000003,276.615,293.6175,281.15999999999997,279.57500000000005,273.5325,258.162,256.9625,247.6925,244.628,242.80599999999998,227.252,226.76999999999998,221.36749999999998,207.346,207.95833333333334,201.53666666666666,190.666,207.9466666666667,202.27166666666668,188.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.56400000000002,176.07999999999998,177.9275,181.595,175.065,167.2275,,,,,,,,,,161.055,161.03,,,,,,,,,,,,,,,,,,157.79,,,,,,,,,,,,,,,,,174.44,,,,,,,,,,,,,,,
2015-02-28 22:07:00+00:00,301.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.38,336.28,,336.47,,,338.29,328.78,330.98,340.345,329.815,332.68,318.95,319.49,318.175,304.41,297.3,289.96500000000003,289.605,283.07,276.03,256.13,303.2075,304.07399999999996,309.084,308.916,302.094,302.48833333333334,299.1933333333333,296.0016666666667,278.632,262.178,275.77599999999995,265.896,279.57500000000005,273.5325,258.162,256.9625,247.6925,244.628,242.80599999999998,227.252,226.76999999999998,221.36749999999998,207.346,207.95833333333334,201.53666666666666,190.666,207.9466666666667,202.27166666666668,188.256,,,,,,,,,,,349.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.56400000000002,176.07999999999998,177.9275,181.595,175.065,167.2275,,,,,,,,,,161.055,161.03,,,,,,,,,,,,,,,,,,157.79,,,,,,,,,,,,,,,,,174.44,,,,,,,,,,,,,,,
